claim_id,claim,evidence,label,dataset,source,metadata
scifact_train_1134_doc33370_rat1,TNFAIP3 is a glioblastoma tumor enhancer.,"Although inactivating mutations in A20 in lymphoma suggest A20 can act as a tumor suppressor, similar point mutations have not been identified through glioma genomic sequencing: in fact, our data suggest A20 may function as a tumor enhancer in glioma through promotion of GSC survival.",SUPPORTS,scifact,PubMed_33370: Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth,"{""original_id"": 1134, ""doc_id"": 33370, ""doc_title"": ""Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth"", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_1135_doc33370_rat0,TNFAIP3 is a glioblastoma tumor suppressor.,"Inhibiting A20 expression decreased GSC growth and survival through mechanisms associated with decreased cell-cycle progression and decreased phosphorylation of p65/RelA. Elevated levels of A20 in GSCs contributed to apoptotic resistance: GSCs were less susceptible to TNFalpha-induced cell death than matched non-stem glioma cells, but A20 knockdown sensitized GSCs to TNFalpha-mediated apoptosis.",REFUTES,scifact,PubMed_33370: Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth,"{""original_id"": 1135, ""doc_id"": 33370, ""doc_title"": ""Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth"", ""sentence_indices"": [4], ""is_grounded"": true}"
scifact_train_1135_doc33370_rat1,TNFAIP3 is a glioblastoma tumor suppressor.,"Although inactivating mutations in A20 in lymphoma suggest A20 can act as a tumor suppressor, similar point mutations have not been identified through glioma genomic sequencing: in fact, our data suggest A20 may function as a tumor enhancer in glioma through promotion of GSC survival.",REFUTES,scifact,PubMed_33370: Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth,"{""original_id"": 1135, ""doc_id"": 33370, ""doc_title"": ""Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth"", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_1136_doc33370_rat0,TNFAIP3 is a tumor enhancer in glioblastoma.,"The tumorigenic potential of GSCs was decreased with A20 targeting, resulting in increased survival of mice bearing human glioma xenografts.",SUPPORTS,scifact,PubMed_33370: Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth,"{""original_id"": 1136, ""doc_id"": 33370, ""doc_title"": ""Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth"", ""sentence_indices"": [6], ""is_grounded"": true}"
scifact_train_1136_doc33370_rat1,TNFAIP3 is a tumor enhancer in glioblastoma.,"Although inactivating mutations in A20 in lymphoma suggest A20 can act as a tumor suppressor, similar point mutations have not been identified through glioma genomic sequencing: in fact, our data suggest A20 may function as a tumor enhancer in glioma through promotion of GSC survival.",SUPPORTS,scifact,PubMed_33370: Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth,"{""original_id"": 1136, ""doc_id"": 33370, ""doc_title"": ""Targeting A20 Decreases Glioma Stem Cell Survival and Tumor Growth"", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_1138_doc6796297_rat0,TRAP+ osteoclasts regulate mature osteoblast maintenance.,"Mice with depletion of PDGF-BB in the tartrate-resistant acid phosphatase-positive cell lineage show significantly lower trabecular and cortical bone mass, serum and bone marrow PDGF-BB concentrations, and fewer CD31hiEmcnhi vessels compared to wild-type mice.",SUPPORTS,scifact,PubMed_6796297: PDGF-BB secreted by preosteoclasts induces angiogenesis during coupling with osteogenesis,"{""original_id"": 1138, ""doc_id"": 6796297, ""doc_title"": ""PDGF-BB secreted by preosteoclasts induces angiogenesis during coupling with osteogenesis"", ""sentence_indices"": [3], ""is_grounded"": true}"
scifact_train_1139_doc12009265_rat0,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,"Compared with placebo, vitamin E had no effect on the incidence of prostate cancer (active and placebo vitamin E groups, 9.1 and 9.5 events per 1000 person-years; hazard ratio [HR], 0.97; 95% confidence interval [CI], 0.85-1.09; P = .58) or total cancer (active and placebo vitamin E groups, 17.8 and 17.3 cases per 1000 person-years; HR, 1.04; 95% CI, 0.95-1.13; P = .41).",SUPPORTS,scifact,PubMed_12009265: Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial.,"{""original_id"": 1139, ""doc_id"": 12009265, ""doc_title"": ""Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial."", ""sentence_indices"": [9], ""is_grounded"": true}"
scifact_train_1139_doc12009265_rat1,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,"CONCLUSIONS In this large, long-term trial of male physicians, neither vitamin E nor C supplementation reduced the risk of prostate or total cancer.",SUPPORTS,scifact,PubMed_12009265: Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial.,"{""original_id"": 1139, ""doc_id"": 12009265, ""doc_title"": ""Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial."", ""sentence_indices"": [14], ""is_grounded"": true}"
scifact_train_1141_doc12009265_rat0,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,"Compared with placebo, vitamin E had no effect on the incidence of prostate cancer (active and placebo vitamin E groups, 9.1 and 9.5 events per 1000 person-years; hazard ratio [HR], 0.97; 95% confidence interval [CI], 0.85-1.09; P = .58) or total cancer (active and placebo vitamin E groups, 17.8 and 17.3 cases per 1000 person-years; HR, 1.04; 95% CI, 0.95-1.13; P = .41). There was also no significant effect of vitamin C on total cancer (active and placebo vitamin C groups, 17.6 and 17.5 events per 1000 person-years; HR, 1.01; 95% CI, 0.92-1.10; P = .86) or prostate cancer (active and placebo vitamin C groups, 9.4 and 9.2 cases per 1000 person-years; HR, 1.02; 95% CI, 0.90-1.15; P = .80).",REFUTES,scifact,PubMed_12009265: Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial.,"{""original_id"": 1141, ""doc_id"": 12009265, ""doc_title"": ""Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial."", ""sentence_indices"": [9, 10], ""is_grounded"": true}"
scifact_train_1141_doc12009265_rat1,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,"CONCLUSIONS In this large, long-term trial of male physicians, neither vitamin E nor C supplementation reduced the risk of prostate or total cancer.",REFUTES,scifact,PubMed_12009265: Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial.,"{""original_id"": 1141, ""doc_id"": 12009265, ""doc_title"": ""Vitamins E and C in the prevention of prostate and total cancer in men: the Physicians' Health Study II randomized controlled trial."", ""sentence_indices"": [14], ""is_grounded"": true}"
scifact_train_1142_doc5260382_rat0,Taking anti-depresents is associated with a decrease in the Aβ level in the brain of experimental animals.,Aβ production in CSF was slowed by 37% in the citalopram group compared to placebo.,SUPPORTS,scifact,PubMed_5260382: An Antidepressant Decreases CSF Aβ Production in Healthy Individuals and in Transgenic AD Mice,"{""original_id"": 1142, ""doc_id"": 5260382, ""doc_title"": ""An Antidepressant Decreases CSF A\u03b2 Production in Healthy Individuals and in Transgenic AD Mice"", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_1145_doc10071552_rat0,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,"The 20% SSB tax was anticipated to reduce overweight and obesity prevalence by 3.0% (95% CI 1.6%-5.9%) and type 2 diabetes incidence by 1.6% (95% CI 1.2%-1.9%) among various Indian subpopulations over the period 2014-2023, if SSB consumption continued to increase linearly in accordance with secular trends.",SUPPORTS,scifact,PubMed_10071552: Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study,"{""original_id"": 1145, ""doc_id"": 10071552, ""doc_title"": ""Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study"", ""sentence_indices"": [4], ""is_grounded"": true}"
scifact_train_1145_doc10071552_rat1,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,"However, acceleration in SSB consumption trends consistent with industry marketing models would be expected to increase the impact efficacy of taxation, averting 4.2% of prevalent overweight/obesity (95% CI 2.5-10.0%) and 2.5% (95% CI 1.0-2.8%) of incident type 2 diabetes from 2014-2023.",SUPPORTS,scifact,PubMed_10071552: Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study,"{""original_id"": 1145, ""doc_id"": 10071552, ""doc_title"": ""Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study"", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_1145_doc10071552_rat2,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,CONCLUSION Sustained SSB taxation at a high tax rate could mitigate rising obesity and type 2 diabetes in India among both urban and rural subpopulations.,SUPPORTS,scifact,PubMed_10071552: Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study,"{""original_id"": 1145, ""doc_id"": 10071552, ""doc_title"": ""Averting Obesity and Type 2 Diabetes in India through Sugar-Sweetened Beverage Taxation: An Economic-Epidemiologic Modeling Study"", ""sentence_indices"": [8], ""is_grounded"": true}"
scifact_train_1148_doc4828631_rat0,Ten percent (10%) of kidney cancers in the UK are attributable to excess weight.,"Assuming causality, 41% of uterine and 10% or more of gallbladder, kidney, liver, and colon cancers could be attributable to excess weight.",SUPPORTS,scifact,PubMed_4828631: Body-mass index and risk of 22 specific cancers: a population-based cohort study of 5·24 million UK adults,"{""original_id"": 1148, ""doc_id"": 4828631, ""doc_title"": ""Body-mass index and risk of 22 specific cancers: a population-based cohort study of 5\u00b724 million UK adults"", ""sentence_indices"": [10], ""is_grounded"": true}"
scifact_train_1153_doc7370282_rat0,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,CLEC-2 activation triggered cell spreading via downregulation of RhoA activity and myosin light-chain phosphorylation and triggered F-actin-rich protrusions via Vav signaling and Rac1 activation.,SUPPORTS,scifact,PubMed_7370282: Podoplanin-Rich Stromal Networks Induce Dendritic Cell Motility via Activation of the C-type Lectin Receptor CLEC-2,"{""original_id"": 1153, ""doc_id"": 7370282, ""doc_title"": ""Podoplanin-Rich Stromal Networks Induce Dendritic Cell Motility via Activation of the C-type Lectin Receptor CLEC-2"", ""sentence_indices"": [5], ""is_grounded"": true}"
scifact_train_1153_doc7370282_rat1,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,"Thus, activation of CLEC-2 by PDPN rearranges the actin cytoskeleton in DCs to promote efficient motility along stromal surfaces.",SUPPORTS,scifact,PubMed_7370282: Podoplanin-Rich Stromal Networks Induce Dendritic Cell Motility via Activation of the C-type Lectin Receptor CLEC-2,"{""original_id"": 1153, ""doc_id"": 7370282, ""doc_title"": ""Podoplanin-Rich Stromal Networks Induce Dendritic Cell Motility via Activation of the C-type Lectin Receptor CLEC-2"", ""sentence_indices"": [6], ""is_grounded"": true}"
