id,verifiable,label,claim,evidence,claim_clean,claim_norm
35632,NOT VERIFIABLE,NOT ENOUGH INFO,Tony Blair is a leader of the Labour Party.,"[[[51821, None, None, None]]]",Tony Blair is a leader of the Labour Party.,tony blair is a leader of the labour party.
139485,NOT VERIFIABLE,NOT ENOUGH INFO,Bal Gangadhar Tilak taught.,"[[[162335, None, None, None]]]",Bal Gangadhar Tilak taught.,bal gangadhar tilak taught.
48476,VERIFIABLE,SUPPORTS,Led Zeppelin is an English rock band.,"[[[64845, 75701, 'Led_Zeppelin', 0]], [[64845, 75702, 'Led_Zeppelin', 1], [64845, 75702, 'John_Paul_Jones_-LRB-musician-RRB-', 1]], [[64845, 75703, 'Led_Zeppelin', 5], [64845, 75703, 'Led_Zeppelin_-LRB-album-RRB-', 0]], [[64845, 75704, 'Led_Zeppelin', 6], [64845, 75704, 'Houses_of_the_Holy', 0]], [[64845, 75705, 'Led_Zeppelin', 7], [64845, 75705, 'Stairway_to_Heaven', 0]]]",Led Zeppelin is an English rock band.,led zeppelin is an english rock band.
226364,VERIFIABLE,REFUTES,Gift of the Night Fury only stars the voices of actors and actresses born in October.,"[[[269880, 266056, 'Gift_of_the_Night_Fury', 6], [269880, 266056, 'America_Ferrera', 0]]]",Gift of the Night Fury only stars the voices of actors and actresses born in October.,gift of the night fury only stars the voices of actors and actresses born in october.
124103,NOT VERIFIABLE,NOT ENOUGH INFO,Tardigrades are also known as earth bears.,"[[[145635, None, None, None]]]",Tardigrades are also known as earth bears.,tardigrades are also known as earth bears.
48653,NOT VERIFIABLE,NOT ENOUGH INFO,Joe Manganiello has worked with an actor.,"[[[149295, None, None, None], [151955, None, None, None], [312947, None, None, None]]]",Joe Manganiello has worked with an actor.,joe manganiello has worked with an actor.
91658,VERIFIABLE,REFUTES,The Fosters is a film.,"[[[108994, 122705, 'The_Fosters_-LRB-2013_TV_series-RRB-', 0]], [[108994, 122706, 'The_Fosters_-LRB-2013_TV_series-RRB-', 4]]]",The Fosters is a film.,the fosters is a film.
127585,NOT VERIFIABLE,NOT ENOUGH INFO,Dan Martin is Canadian.,"[[[288349, None, None, None], [288350, None, None, None], [333553, None, None, None], [334700, None, None, None]]]",Dan Martin is Canadian.,dan martin is canadian.
171819,NOT VERIFIABLE,NOT ENOUGH INFO,Mirka Federer was born in Europe.,"[[[198271, None, None, None]]]",Mirka Federer was born in Europe.,mirka federer was born in europe.
145290,NOT VERIFIABLE,NOT ENOUGH INFO,Girls' Generation includes PSY.,"[[[168587, None, None, None]]]",Girls' Generation includes PSY.,girls' generation includes psy.
186166,VERIFIABLE,REFUTES,There are zero bodies of water in Ontario.,"[[[217100, 223741, 'Ontario', 7]], [[217100, 223742, 'Ontario', 8]], [[217116, 223753, 'Ontario', 6]], [[217116, 223754, 'Ontario', 7]], [[217116, 223755, 'Ontario', 8]], [[217122, 223760, 'Ontario', 6]], [[217122, 223761, 'Ontario', 7]], [[217122, 223762, 'Ontario', 8], [217122, 223762, 'Detroit_River', 0]]]",There are zero bodies of water in Ontario.,there are zero bodies of water in ontario.
176427,NOT VERIFIABLE,NOT ENOUGH INFO,Sunrise created Ghost in the Shell.,"[[[204351, None, None, None]]]",Sunrise created Ghost in the Shell.,sunrise created ghost in the shell.
190759,VERIFIABLE,SUPPORTS,Dysphonia can be characterized by rough vocal qualities.,"[[[222970, 228060, 'Dysphonia', 2]]]",Dysphonia can be characterized by rough vocal qualities.,dysphonia can be characterized by rough vocal qualities.
145988,VERIFIABLE,REFUTES,Jennifer Hudson was on the first season of American Idol.,"[[[169361, 183001, 'Jennifer_Hudson', 1]]]",Jennifer Hudson was on the first season of American Idol.,jennifer hudson was on the first season of american idol.
149162,NOT VERIFIABLE,NOT ENOUGH INFO,Jim Rash is a brand name.,"[[[172867, None, None, None]]]",Jim Rash is a brand name.,jim rash is a brand name.
86408,VERIFIABLE,REFUTES,Helena Bonham Carter is unable to act in movies.,"[[[103559, 116987, 'Helena_Bonham_Carter', 1]], [[103559, 116988, 'Helena_Bonham_Carter', 2], [103559, 116988, 'The_Wings_of_the_Dove_-LRB-1997_film-RRB-', 0]], [[103559, 116989, 'Helena_Bonham_Carter', 3], [103559, 116989, ""The_King's_Speech"", 0]], [[103559, 116990, 'Helena_Bonham_Carter', 7], [103559, 116990, 'Lady_Jane_-LRB-1986_film-RRB-', 0]], [[103559, 116991, 'Helena_Bonham_Carter', 8], [103559, 116991, 'Cinderella_-LRB-2015_Disney_film-RRB-', 0]], [[103559, 116992, 'Helena_Bonham_Carter', 9], [103559, 116992, 'Alice_Through_the_Looking_Glass_-LRB-2016_film-RRB-', 0]], [[103559, 116993, 'Helena_Bonham_Carter', 10], [103559, 116993, 'Burton_&_Taylor', 0]]]",Helena Bonham Carter is unable to act in movies.,helena bonham carter is unable to act in movies.
89748,NOT VERIFIABLE,NOT ENOUGH INFO,Based on a T.R.U. Story lost Best Album to Lemonade by Beyonce.,"[[[107062, None, None, None]]]",Based on a T.R.U. Story lost Best Album to Lemonade by Beyonce.,based on a t.r.u. story lost best album to lemonade by beyonce.
149099,NOT VERIFIABLE,NOT ENOUGH INFO,The brown bear is a mammal.,"[[[172790, None, None, None]]]",The brown bear is a mammal.,the brown bear is a mammal.
94094,VERIFIABLE,SUPPORTS,True Detective is a TV show.,"[[[111510, 125238, 'True_Detective', 0]], [[111533, 125293, 'True_Detective', 0]], [[111533, 125294, 'True_Detective', 1]], [[111533, 125295, 'True_Detective', 2]], [[111533, 125296, 'True_Detective', 5]], [[111533, 125297, 'True_Detective', 6]], [[111533, 125298, 'True_Detective', 19], [111533, 125298, 'Rust_Cohle', 0]], [[111533, 125299, 'True_Detective', 20]], [[111533, 125300, 'True_Detective', 9]], [[111533, 125301, 'True_Detective', 11]], [[111533, 125302, 'True_Detective', 14]]]",True Detective is a TV show.,true detective is a tv show.
145892,VERIFIABLE,REFUTES,Ātman means soulless.,"[[[169250, 182915, 'Ātman_-LRB-Hinduism-RRB-', 0]]]",Ātman means soulless.,ātman means soulless.
199143,NOT VERIFIABLE,NOT ENOUGH INFO,International Relations only includes the entertainment industry.,"[[[234144, None, None, None]]]",International Relations only includes the entertainment industry.,international relations only includes the entertainment industry.
210017,NOT VERIFIABLE,NOT ENOUGH INFO,Afghanistan is the source of an empire.,"[[[248745, None, None, None]]]",Afghanistan is the source of an empire.,afghanistan is the source of an empire.
89636,NOT VERIFIABLE,NOT ENOUGH INFO,Water only occurs artificially.,"[[[106894, None, None, None]]]",Water only occurs artificially.,water only occurs artificially.
109029,VERIFIABLE,SUPPORTS,Hugo Weaving is a voice actor.,"[[[127920, 142616, 'Hugo_Weaving', 7]]]",Hugo Weaving is a voice actor.,hugo weaving is a voice actor.
145214,VERIFIABLE,REFUTES,Get Out stars Brad Pitt.,"[[[168505, 182243, 'Get_Out_-LRB-film-RRB-', 1]]]",Get Out stars Brad Pitt.,get out stars brad pitt.
177700,VERIFIABLE,REFUTES,Tubelight is produced by an American actor.,"[[[205962, 214421, 'Tubelight_-LRB-film-RRB-', 1]]]",Tubelight is produced by an American actor.,tubelight is produced by an american actor.
228131,VERIFIABLE,SUPPORTS,Kafka stars an english actor.,"[[[272142, 267848, 'Kafka_-LRB-film-RRB-', 2], [272142, 267848, 'Jeremy_Irons', 0]]]",Kafka stars an english actor.,kafka stars an english actor.
196264,VERIFIABLE,SUPPORTS,Emily Browning starred in Something in the Air.,"[[[230655, 234300, 'Emily_Browning', 3]]]",Emily Browning starred in Something in the Air.,emily browning starred in something in the air.
44820,VERIFIABLE,SUPPORTS,Keith Urban is a writer.,"[[[61185, 71669, 'Keith_Urban', 7], [61185, 71669, 'Somebody_Like_You', 0]], [[61185, 71670, 'Keith_Urban', 10], [61185, 71670, 'Once_in_a_Lifetime_-LRB-Keith_Urban_song-RRB-', 0]]]",Keith Urban is a writer.,keith urban is a writer.
110466,NOT VERIFIABLE,NOT ENOUGH INFO,Austria is officially neutral.,"[[[130194, None, None, None]]]",Austria is officially neutral.,austria is officially neutral.
203293,NOT VERIFIABLE,NOT ENOUGH INFO,Extreme environments can be caused by a variety of factors that push equilibrium off.,"[[[239789, None, None, None]]]",Extreme environments can be caused by a variety of factors that push equilibrium off.,extreme environments can be caused by a variety of factors that push equilibrium off.
48827,NOT VERIFIABLE,NOT ENOUGH INFO,Jerome is recognized by Russians.,"[[[146564, None, None, None], [311502, None, None, None], [312962, None, None, None]]]",Jerome is recognized by Russians.,jerome is recognized by russians.
182762,VERIFIABLE,SUPPORTS,"Pitch Perfect 3 stars Anna Kendrick, Anna Camp, Rebel Wilson, Brittany Snow, Hailee Steinfeld, Alexis Knapp, Ester Dean, Hana Mae Lee, Chrissie Fit, Kelley Jakle.","[[[212686, 220164, 'Pitch_Perfect_3', 1]]]","Pitch Perfect 3 stars Anna Kendrick, Anna Camp, Rebel Wilson, Brittany Snow, Hailee Steinfeld, Alexis Knapp, Ester Dean, Hana Mae Lee, Chrissie Fit, Kelley Jakle.","pitch perfect 3 stars anna kendrick, anna camp, rebel wilson, brittany snow, hailee steinfeld, alexis knapp, ester dean, hana mae lee, chrissie fit, kelley jakle."
219101,VERIFIABLE,SUPPORTS,"Deadpool 2 featured Ryan Reynolds, Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Leslie Uggams, Brianna Hildebrand, and Stefan Kapičić.","[[[260617, 258969, 'Deadpool_-LRB-film-RRB-', 1]]]","Deadpool 2 featured Ryan Reynolds, Morena Baccarin, Ed Skrein, T. J. Miller, Gina Carano, Leslie Uggams, Brianna Hildebrand, and Stefan Kapičić.","deadpool 2 featured ryan reynolds, morena baccarin, ed skrein, t. j. miller, gina carano, leslie uggams, brianna hildebrand, and stefan kapičić."
101948,VERIFIABLE,SUPPORTS,Donald Sutherland is a person.,"[[[121690, 135996, 'Donald_Sutherland', 10]], [[121690, 135997, 'Donald_Sutherland', 11]]]",Donald Sutherland is a person.,donald sutherland is a person.
35415,VERIFIABLE,REFUTES,Bal Gangadhar Tilak was a horse.,"[[[51601, 61375, 'Bal_Gangadhar_Tilak', 0]]]",Bal Gangadhar Tilak was a horse.,bal gangadhar tilak was a horse.
31622,NOT VERIFIABLE,NOT ENOUGH INFO,Adrian Molina co-directed The Good Dinosaur.,"[[[47758, None, None, None]]]",Adrian Molina co-directed The Good Dinosaur.,adrian molina co-directed the good dinosaur.
155730,NOT VERIFIABLE,NOT ENOUGH INFO,Northeast megalopolis includes cities.,"[[[179795, None, None, None]]]",Northeast megalopolis includes cities.,northeast megalopolis includes cities.
171960,VERIFIABLE,SUPPORTS,Warm Leatherette is by a woman.,"[[[198435, 208292, 'Warm_Leatherette_-LRB-album-RRB-', 0], [198435, 208292, 'Grace_Jones', 1]]]",Warm Leatherette is by a woman.,warm leatherette is by a woman.
199050,VERIFIABLE,REFUTES,International Relations only includes the entertainment industry.,"[[[234032, 236929, 'International_relations', 0]], [[234032, 236930, 'International_relations', 9]]]",International Relations only includes the entertainment industry.,international relations only includes the entertainment industry.
30287,VERIFIABLE,SUPPORTS,Mary-Louise Parker did not receive a Golden Globe.,"[[[46397, 55371, 'Mary-Louise_Parker', 1]]]",Mary-Louise Parker did not receive a Golden Globe.,mary-louise parker did not receive a golden globe.
124646,NOT VERIFIABLE,NOT ENOUGH INFO,A Perfect Circle is a country supergroup.,"[[[146228, None, None, None]]]",A Perfect Circle is a country supergroup.,a perfect circle is a country supergroup.
203972,VERIFIABLE,SUPPORTS,"Laura Linney was in Lorenzo's Oil, You Can Count on Me (2000), Kinsey (2004) and The Savages (2007), Primal Fear (1996), The Truman Show (1998), Mystic River (2003), Love Actually (2003) and The Squid and the Whale (2005).","[[[240769, 242371, 'Laura_Linney', 7], [240769, 242371, 'Laura_Linney', 8]]]","Laura Linney was in Lorenzo's Oil, You Can Count on Me (2000), Kinsey (2004) and The Savages (2007), Primal Fear (1996), The Truman Show (1998), Mystic River (2003), Love Actually (2003) and The Squid and the Whale (2005).","laura linney was in lorenzo's oil, you can count on me (2000), kinsey (2004) and the savages (2007), primal fear (1996), the truman show (1998), mystic river (2003), love actually (2003) and the squid and the whale (2005)."
199047,VERIFIABLE,SUPPORTS,International Relations includes many subject matters.,"[[[234028, 236926, 'International_relations', 0]]]",International Relations includes many subject matters.,international relations includes many subject matters.
171988,NOT VERIFIABLE,NOT ENOUGH INFO,Warm Leatherette is by a woman.,"[[[198472, None, None, None]]]",Warm Leatherette is by a woman.,warm leatherette is by a woman.
72223,NOT VERIFIABLE,NOT ENOUGH INFO,Snooki is a Gemini.,"[[[90254, None, None, None]]]",Snooki is a Gemini.,snooki is a gemini.
114508,VERIFIABLE,REFUTES,Helike was submerged in 373 AD.,"[[[136032, 150868, 'Helike', 0]]]",Helike was submerged in 373 AD.,helike was submerged in 373 ad.
86857,VERIFIABLE,SUPPORTS,"Keith Urban is the artist behind the song ""Defying Gravity.""","[[[103996, 117497, 'Keith_Urban', 12]]]","Keith Urban is the artist behind the song ""Defying Gravity.""","keith urban is the artist behind the song ""defying gravity."""
187692,VERIFIABLE,SUPPORTS,United Kingdom is a member of the United Nations.,"[[[219003, 225150, 'United_Kingdom', 36]]]",United Kingdom is a member of the United Nations.,united kingdom is a member of the united nations.
203985,VERIFIABLE,SUPPORTS,Laura Linney was in a movie.,"[[[240780, 242389, 'Laura_Linney', 7]]]",Laura Linney was in a movie.,laura linney was in a movie.
123281,NOT VERIFIABLE,NOT ENOUGH INFO,The Ten Commandments is a French film.,"[[[286106, None, None, None], [288471, None, None, None], [332842, None, None, None], [332845, None, None, None], [332853, None, None, None]]]",The Ten Commandments is a French film.,the ten commandments is a french film.
83134,VERIFIABLE,REFUTES,Girls' Generation includes PSY.,"[[[100180, 113429, ""Girls'_Generation"", 1], [100180, 113429, ""Girls'_Generation"", 0]]]",Girls' Generation includes PSY.,girls' generation includes psy.
113330,NOT VERIFIABLE,NOT ENOUGH INFO,Logan is a magazine.,"[[[282159, None, None, None], [284172, None, None, None], [284175, None, None, None]]]",Logan is a magazine.,logan is a magazine.
47932,VERIFIABLE,SUPPORTS,"Vikrant Massey starred in Dharam Veer, Balika Vadhu, Baba Aiso Varr Dhoondo, V The Serial, and Qubool Hai.","[[[64300, 75058, 'Vikrant_Massey', 1]]]","Vikrant Massey starred in Dharam Veer, Balika Vadhu, Baba Aiso Varr Dhoondo, V The Serial, and Qubool Hai.","vikrant massey starred in dharam veer, balika vadhu, baba aiso varr dhoondo, v the serial, and qubool hai."
123218,NOT VERIFIABLE,NOT ENOUGH INFO,Lightning rod are called air terminals.,"[[[144713, None, None, None]]]",Lightning rod are called air terminals.,lightning rod are called air terminals.
163379,VERIFIABLE,SUPPORTS,"Ilkhanate contained Iran, Iraq, Armenia, Azerbaijan, Georgia, Turkmenistan, Turkey, western Afghanistan, and southwestern Pakistan.","[[[296899, 288621, 'Ilkhanate', 4]], [[298553, 290033, 'Ilkhanate', 4]], [[300644, 291784, 'Ilkhanate', 4]], [[344202, 327766, 'Ilkhanate', 4], [344202, 327766, 'Ilkhanate', 0]]]","Ilkhanate contained Iran, Iraq, Armenia, Azerbaijan, Georgia, Turkmenistan, Turkey, western Afghanistan, and southwestern Pakistan.","ilkhanate contained iran, iraq, armenia, azerbaijan, georgia, turkmenistan, turkey, western afghanistan, and southwestern pakistan."
228906,NOT VERIFIABLE,NOT ENOUGH INFO,Drama school offers a degree.,"[[[273121, None, None, None]]]",Drama school offers a degree.,drama school offers a degree.
1430,VERIFIABLE,REFUTES,Rio de Janeiro is in hell.,"[[[17112, 21200, 'Rio_de_Janeiro', 0]], [[17112, 21201, 'Rio_de_Janeiro', 2]]]",Rio de Janeiro is in hell.,rio de janeiro is in hell.
177871,NOT VERIFIABLE,NOT ENOUGH INFO,Sophie Turner starred in a feature film.,"[[[206166, None, None, None]]]",Sophie Turner starred in a feature film.,sophie turner starred in a feature film.
66672,NOT VERIFIABLE,NOT ENOUGH INFO,Girls' Generation is Japanese.,"[[[215560, None, None, None], [216585, None, None, None], [317084, None, None, None]]]",Girls' Generation is Japanese.,girls' generation is japanese.
135002,VERIFIABLE,SUPPORTS,Morgan Freeman is in the entertainment industry.,"[[[157583, 172178, 'Morgan_Freeman', 0]], [[157583, 172179, 'Morgan_Freeman', 1]], [[157583, 172180, 'Morgan_Freeman', 2]], [[157583, 172181, 'Morgan_Freeman', 5]], [[157583, 172182, 'Morgan_Freeman', 6]], [[157583, 172183, 'Morgan_Freeman', 7]]]",Morgan Freeman is in the entertainment industry.,morgan freeman is in the entertainment industry.
189594,NOT VERIFIABLE,NOT ENOUGH INFO,Doctor Zhivago's antagonist's name is Yuri Zhivago.,"[[[221432, None, None, None], [221434, None, None, None]]]",Doctor Zhivago's antagonist's name is Yuri Zhivago.,doctor zhivago's antagonist's name is yuri zhivago.
10775,VERIFIABLE,SUPPORTS,Donald Sutherland is a person.,"[[[25826, 31755, 'Donald_Sutherland', 13]]]",Donald Sutherland is a person.,donald sutherland is a person.
69958,VERIFIABLE,SUPPORTS,Ecuador borders other countries.,"[[[86639, 99104, 'Ecuador', 0]]]",Ecuador borders other countries.,ecuador borders other countries.
110906,NOT VERIFIABLE,NOT ENOUGH INFO,Zindagi Na Milegi Dobara stars Akshay Kumar.,"[[[130264, None, None, None]]]",Zindagi Na Milegi Dobara stars Akshay Kumar.,zindagi na milegi dobara stars akshay kumar.
