claim_id,claim,evidence,label,document_id,dataset
scifact_802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,These data indicate that N-cadherin is a major cause of both prostate cancer metastasis and castration resistance.,0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,"N-cadherin-specific antibodies markedly delayed the time to emergence of castration resistance, markedly affected tumor histology and angiogenesis, and reduced both AKT serine-threonine kinase activity and serum interleukin-8 (IL-8) secretion.",1,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,The transition from androgen-dependent to castration-resistant prostate cancer (CRPC) is a lethal event of uncertain molecular etiology.,0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,"Comparing gene expression in isogenic androgen-dependent and CRPC xenografts, we found a reproducible increase in N-cadherin expression, which was also elevated in primary and metastatic tumors of individuals with CRPC.",0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,"Ectopic expression of N-cadherin in nonmetastatic, androgen-dependent prostate cancer models caused castration resistance, invasion and metastasis.",0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,"Monoclonal antibodies against the ectodomain of N-cadherin reduced proliferation, adhesion and invasion of prostate cancer cells in vitro.",0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,"In vivo, these antibodies slowed the growth of multiple established CRPC xenografts, blocked local invasion and metastasis and, at higher doses, led to complete regression.",0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,These data indicate that N-cadherin is a major cause of both prostate cancer metastasis and castration resistance.,0,22180793,scifact
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,Therapeutic targeting of this factor with monoclonal antibodies may have considerable clinical benefit.,0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,"Monoclonal antibodies against the ectodomain of N-cadherin reduced proliferation, adhesion and invasion of prostate cancer cells in vitro.",1,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,The transition from androgen-dependent to castration-resistant prostate cancer (CRPC) is a lethal event of uncertain molecular etiology.,0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,"Comparing gene expression in isogenic androgen-dependent and CRPC xenografts, we found a reproducible increase in N-cadherin expression, which was also elevated in primary and metastatic tumors of individuals with CRPC.",0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,"Ectopic expression of N-cadherin in nonmetastatic, androgen-dependent prostate cancer models caused castration resistance, invasion and metastasis.",0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,"In vivo, these antibodies slowed the growth of multiple established CRPC xenografts, blocked local invasion and metastasis and, at higher doses, led to complete regression.",0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,"N-cadherin-specific antibodies markedly delayed the time to emergence of castration resistance, markedly affected tumor histology and angiogenesis, and reduced both AKT serine-threonine kinase activity and serum interleukin-8 (IL-8) secretion.",0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,These data indicate that N-cadherin is a major cause of both prostate cancer metastasis and castration resistance.,0,22180793,scifact
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,Therapeutic targeting of this factor with monoclonal antibodies may have considerable clinical benefit.,0,22180793,scifact
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,"The replication profile is predominantly determined by the kinetics of origin firing, allowing us to reconstruct chromosome-wide timing profiles from an asynchronous culture.",1,36606083,scifact
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,"Many fundamental aspects of DNA replication, such as the exact locations where DNA synthesis is initiated and terminated, how frequently origins are used, and how fork progression is influenced by transcription, are poorly understood.",0,36606083,scifact
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,"Via the deep sequencing of Okazaki fragments, we comprehensively document replication fork directionality throughout the S. cerevisiae genome, which permits the systematic analysis of initiation, origin efficiency, fork progression, and termination.",0,36606083,scifact
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,We show that leading-strand initiation preferentially occurs within a nucleosome-free region at replication origins.,0,36606083,scifact
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,"Using a strain in which late origins can be induced to fire early, we show that replication termination is a largely passive phenomenon that does not rely on cis-acting sequences or replication fork pausing.",0,36606083,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""","Strikingly, live mice can be obtained upon injection of AG-haESCs into MII oocytes, and these mice bear haESC-carried genetic traits and develop into fertile adults.",1,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""",Haploid cells are amenable for genetic analysis.,0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""",Recent success in the derivation of mouse haploid embryonic stem cells (haESCs) via parthenogenesis has enabled genetic screening in mammalian cells.,0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""","However, successful generation of live animals from these haESCs, which is needed to extend the genetic analysis to the organism level, has not been achieved.",0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""","Here, we report the derivation of haESCs from androgenetic blastocysts.",0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""","These cells, designated as AG-haESCs, partially maintain paternal imprints, express classical ESC pluripotency markers, and contribute to various tissues, including the germline, upon injection into diploid blastocysts.",0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""","Furthermore, gene targeting via homologous recombination is feasible in the AG-haESCs.",0,13513790,scifact
scifact_810,"Mouse models can be generated using ""artificial spermatids.""",Our results demonstrate that AG-haESCs can be used as a genetically tractable fertilization agent for the production of live animals via injection into oocytes.,0,13513790,scifact
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,Brain hemorrhage was unlikely to be simply a form of scurvy since Slc23a1−/− mice showed no hemorrhage in any other tissues and their skin had normal skin 4-hydroxyproline levels despite low ascorbic-acid content.,1,19799455,scifact
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,Ascorbic-acid levels were undetectable or markedly reduced in the blood and tissues of Slc23a1−/− mice.,1,19799455,scifact
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,Slc23a1−/− mice died within a few minutes of birth with respiratory failure and intraparenchymal brain hemorrhage.,1,19799455,scifact
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,"The only proven requirement for ascorbic acid (vitamin C) is in preventing scurvy, presumably because it is a cofactor for hydroxylases required for post-translational modifications that stabilize collagen.",0,19799455,scifact
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,"We have created mice deficient in the mouse ortholog (solute carrier family 23 member 1 or Slc23a1) of a rat ascorbic-acid transporter, Svct2 (ref.",0,19799455,scifact
